Age,Weight,Sleep_Hours,Sleep_Timing,Working_Hours,Study_Hours,Exercise_Hours,Water_Intake,Healthy_Diet,Fast_Food_Weekly,Health_Issues,Exam_Preparation,Family_Issues,Location_Type,Social_Media_Usage,Instagram_Hours,Facebook_Hours,Stress_Level
43,79.0,7.2,Late,5.4,3.0,0.6,7.4,7,4,0,1,0,Rural,1,2.2,1.1,Mild
25,63.2,7.7,Normal,10.3,6.0,1.1,8.1,6,0,0,1,0,Urban,1,3.3,0.8,Mild
47,83.1,6.6,Early,9.2,0.0,0.0,9.1,7,2,0,1,0,Urban,1,1.4,0.0,Mild
52,97.0,7.3,Normal,6.2,2.9,0.0,6.0,5,0,0,0,0,Rural,1,1.9,0.0,Minimal
25,62.7,5.9,Late,5.9,0.6,1.1,9.1,5,4,0,0,1,Urban,1,1.3,0.0,Mild
41,81.7,5.2,Late,6.8,4.0,0.4,6.7,5,3,0,0,0,Urban,1,4.3,1.5,Moderate
47,60.2,6.9,Normal,7.2,4.2,0.4,4.5,7,0,0,0,0,Urban,1,1.1,2.3,Minimal
35,85.4,8.5,Late,10.4,0.0,1.3,7.4,6,3,0,1,0,Urban,1,3.5,1.2,Mild
53,66.3,8.5,Early,6.9,2.4,0.0,5.9,5,4,0,0,0,Rural,1,4.6,0.5,Minimal
45,91.7,8.4,Early,8.2,0.0,0.0,3.3,1,1,0,0,0,Urban,1,2.4,0.2,Mild
52,65.8,8.5,Late,6.9,3.2,1.8,8.1,4,4,1,0,0,Rural,1,2.6,1.0,Mild
16,56.5,7.3,Late,9.1,4.1,1.0,7.8,4,1,0,0,0,Rural,1,3.7,1.3,Mild
41,65.0,6.2,Early,9.4,4.7,0.9,10.4,6,2,1,1,0,Urban,1,0.0,1.8,High
50,66.7,6.6,Normal,10.4,5.1,1.0,7.2,1,1,1,0,0,Rural,0,0.0,0.0,Moderate
25,73.5,6.8,Late,9.9,4.1,0.9,6.8,4,2,0,1,0,Rural,1,3.8,2.0,Moderate
32,65.1,6.0,Early,3.2,1.1,0.7,6.7,5,3,1,0,0,Rural,1,3.2,0.0,Minimal
15,73.7,7.9,Late,5.0,3.9,0.7,3.5,3,0,0,1,0,Rural,1,2.6,2.4,Mild
49,73.9,6.1,Normal,8.4,4.3,0.4,6.0,4,4,0,1,1,Rural,1,3.4,1.7,High
49,63.6,4.2,Normal,8.5,3.9,0.0,4.1,1,5,0,0,0,Urban,1,1.4,0.0,High
45,74.9,8.6,Normal,7.4,1.3,1.8,7.1,2,0,1,0,0,Urban,1,1.0,0.0,Minimal
42,61.2,7.8,Normal,9.9,4.3,1.3,7.4,4,0,0,1,0,Urban,1,2.1,2.4,Mild
53,100.0,4.4,Early,11.0,7.4,0.3,4.7,1,3,1,1,0,Urban,1,0.0,0.5,Critical
15,74.5,6.0,Normal,6.6,7.0,0.0,1.2,6,0,0,0,1,Urban,1,3.2,2.5,High
39,79.2,6.9,Normal,4.9,5.4,1.5,5.0,4,2,0,1,1,Urban,1,3.0,2.8,Moderate
57,67.1,7.0,Normal,8.9,1.9,1.3,8.6,1,5,0,0,0,Urban,1,1.1,0.7,Mild
52,59.2,10.2,Normal,6.8,1.0,1.5,4.7,5,4,0,0,0,Urban,0,0.0,0.0,Minimal
34,82.5,5.6,Normal,3.7,1.6,0.8,3.8,4,4,0,0,0,Rural,1,4.7,0.9,Minimal
17,74.9,5.5,Normal,8.6,3.4,1.2,1.5,7,1,0,1,0,Urban,1,0.4,1.4,Mild
16,40.0,8.9,Early,8.9,5.0,3.9,7.2,2,1,0,0,0,Rural,1,2.1,0.0,Minimal
32,98.9,6.7,Early,6.6,4.7,0.0,2.8,7,3,0,0,0,Urban,1,2.4,3.3,Mild
58,81.1,8.8,Late,7.7,2.1,0.3,4.3,5,7,1,1,0,Urban,1,2.2,0.3,Critical
24,64.3,6.6,Late,8.6,1.5,2.1,8.3,4,2,0,0,0,Urban,1,0.0,2.7,Minimal
19,79.1,8.8,Normal,10.9,1.6,1.8,5.3,5,0,0,0,0,Urban,1,1.3,0.9,Minimal
23,76.3,6.6,Normal,9.2,1.7,0.7,7.9,1,1,0,0,0,Urban,1,0.9,0.0,Mild
16,77.4,6.8,Normal,5.0,5.6,1.8,6.4,6,0,0,0,0,Urban,1,5.5,3.0,Minimal
48,56.9,5.4,Late,11.0,1.6,2.3,4.7,6,5,0,1,0,Rural,1,0.0,0.2,Moderate
52,71.1,9.6,Late,11.4,4.8,1.2,4.4,4,5,0,0,1,Rural,1,4.5,1.0,High
45,74.5,5.9,Normal,8.8,0.0,3.2,5.2,4,1,0,0,0,Urban,1,2.1,1.3,Minimal
24,88.5,5.1,Normal,10.3,3.6,0.0,4.3,4,0,0,0,0,Rural,1,1.4,0.2,Mild
26,71.5,9.4,Early,5.6,1.1,1.2,6.4,4,0,0,0,0,Rural,1,2.5,1.5,Minimal
50,76.5,8.0,Early,8.1,0.0,0.9,7.0,7,0,0,0,0,Rural,1,1.3,0.0,Minimal
35,56.3,9.4,Normal,9.7,0.0,0.1,5.9,2,4,0,1,0,Rural,1,3.1,0.9,Moderate
20,71.0,5.9,Normal,8.5,2.7,1.4,2.5,5,1,0,1,0,Urban,1,4.1,1.6,Moderate
17,83.0,7.9,Normal,6.5,4.5,0.1,10.9,1,4,0,0,0,Rural,1,3.0,0.0,Mild
24,59.7,9.1,Early,6.0,4.4,1.1,6.2,7,0,0,1,0,Rural,1,4.5,0.0,Minimal
19,64.2,5.3,Late,8.6,6.0,1.6,5.4,8,0,0,0,1,Rural,1,1.8,0.1,Mild
40,55.5,7.5,Early,9.5,1.6,0.4,8.5,2,3,0,0,0,Rural,1,0.5,0.3,Minimal
35,49.7,6.3,Normal,5.7,3.4,0.1,4.1,3,0,0,1,0,Rural,1,3.1,2.1,Mild
59,57.1,6.4,Normal,6.9,5.4,0.1,5.9,4,2,0,1,0,Urban,1,4.1,0.0,Moderate
40,78.4,5.8,Early,12.7,5.8,0.4,6.4,4,0,0,0,0,Rural,1,1.3,0.0,Mild
52,66.3,7.6,Late,9.3,4.7,1.3,7.7,7,2,0,0,0,Rural,0,0.0,0.0,Minimal
58,57.1,6.6,Normal,7.5,5.3,0.2,8.2,5,0,1,0,1,Rural,1,0.0,0.8,Moderate
40,102.7,5.6,Normal,10.0,3.3,0.2,7.7,4,2,0,0,1,Rural,1,2.4,0.5,High
22,59.5,9.1,Normal,9.5,2.8,1.8,7.3,4,3,0,0,0,Rural,1,0.0,1.4,Minimal
19,79.4,7.1,Normal,8.5,1.0,0.4,6.9,4,3,0,0,0,Rural,1,0.0,0.4,Minimal
29,75.0,4.6,Normal,8.5,1.2,1.5,3.9,6,0,0,0,0,Urban,1,0.8,1.5,Minimal
30,73.7,6.0,Normal,6.7,3.5,1.7,3.0,7,0,0,0,0,Urban,1,2.1,0.0,Minimal
15,42.5,4.8,Late,9.9,0.0,0.3,6.7,2,0,1,0,1,Rural,1,0.1,3.2,Critical
30,89.1,6.1,Late,6.4,5.4,0.4,3.9,7,0,0,0,0,Rural,1,2.1,0.0,Mild
51,74.8,7.5,Normal,9.7,3.2,0.1,4.6,4,4,0,0,1,Rural,0,0.0,0.0,Moderate
17,83.8,7.9,Normal,9.9,5.9,1.4,4.4,5,0,0,0,1,Urban,1,2.8,0.0,Moderate
45,87.1,8.3,Normal,6.9,2.4,1.1,6.2,4,0,1,1,0,Rural,1,4.3,2.4,Moderate
27,95.7,6.1,Late,4.6,2.5,0.0,6.6,5,3,0,0,1,Urban,1,1.7,1.7,Moderate
30,55.0,6.5,Normal,9.4,1.7,0.6,5.2,4,2,1,1,0,Urban,0,0.0,0.0,High
57,59.2,7.7,Normal,9.6,1.2,0.8,6.1,7,6,1,0,0,Urban,1,3.0,1.5,Moderate
35,61.3,8.3,Normal,8.9,2.8,0.5,3.9,7,0,0,0,0,Rural,1,2.8,0.0,Minimal
16,57.0,6.8,Late,5.1,4.3,3.0,5.8,5,0,0,0,1,Rural,1,2.4,1.8,Minimal
41,89.8,8.0,Late,8.6,2.3,1.9,6.2,6,1,0,0,1,Rural,1,0.8,0.9,Minimal
52,55.0,6.2,Normal,11.5,3.9,1.3,7.2,6,1,1,0,0,Urban,1,2.0,1.4,Moderate
40,64.3,3.8,Normal,11.3,1.1,0.9,2.6,1,2,0,1,1,Urban,1,2.7,0.1,Critical
52,45.5,8.4,Late,10.5,0.0,1.3,2.4,3,0,0,1,1,Urban,1,4.1,3.0,High
39,81.0,7.8,Normal,9.2,4.9,0.5,4.9,4,2,0,0,1,Rural,1,2.7,2.2,Moderate
25,68.1,6.9,Normal,9.0,6.1,2.3,4.4,2,1,0,1,0,Rural,1,1.8,0.3,Mild
22,83.2,7.3,Normal,7.0,4.2,0.4,3.2,5,4,0,1,0,Rural,1,0.0,2.5,Moderate
22,80.5,8.7,Normal,11.3,0.0,1.5,9.7,7,3,0,0,0,Urban,1,1.9,1.6,Minimal
47,45.4,7.0,Early,8.4,2.6,1.8,9.0,2,1,0,0,0,Rural,1,2.7,0.6,Minimal
21,72.8,3.0,Normal,10.3,1.6,0.2,6.5,3,1,0,0,0,Urban,1,1.3,1.9,Moderate
52,53.6,4.0,Late,7.4,3.1,1.1,4.7,2,2,0,0,0,Rural,0,0.0,0.0,Mild
35,72.1,9.0,Normal,9.2,0.6,1.3,5.5,8,0,0,0,0,Urban,1,2.4,1.6,Minimal
22,61.2,7.9,Normal,7.8,5.3,0.0,6.1,6,1,0,0,0,Urban,0,0.0,0.0,Minimal
35,97.5,8.7,Normal,5.0,2.4,1.0,3.2,3,2,0,0,0,Rural,1,3.4,0.3,Minimal
34,110.0,9.2,Early,6.5,4.3,1.5,7.1,4,3,1,0,0,Urban,1,0.9,0.5,Mild
22,66.3,9.1,Early,7.2,4.3,0.9,7.4,4,5,0,1,0,Rural,1,0.7,0.5,Mild
45,71.5,4.9,Normal,11.1,2.6,0.0,7.4,2,5,0,1,1,Rural,1,1.9,1.3,Critical
43,40.0,6.7,Late,5.8,0.1,0.5,5.5,4,4,0,1,0,Urban,1,2.6,1.0,Moderate
23,45.3,5.7,Normal,6.0,5.9,2.5,9.8,5,0,1,0,0,Urban,1,2.1,2.1,Mild
29,75.8,7.2,Normal,6.5,6.8,1.5,6.5,6,3,0,0,0,Rural,1,1.4,0.0,Minimal
44,69.5,5.0,Early,10.4,1.8,0.8,6.9,3,2,0,1,0,Urban,1,0.0,1.3,Moderate
40,76.3,7.1,Late,7.7,0.5,2.7,7.7,4,4,0,0,0,Urban,1,4.4,0.1,Minimal
24,58.0,4.4,Late,7.8,5.8,2.3,5.8,9,3,1,1,1,Urban,1,4.1,0.0,Critical
43,74.5,6.5,Late,9.6,2.6,0.9,4.5,2,0,0,0,1,Urban,1,2.9,1.6,High
30,40.0,9.2,Normal,11.3,1.0,1.0,6.0,3,3,0,0,0,Rural,1,1.4,1.4,Minimal
50,60.9,6.0,Early,11.9,0.6,0.9,9.1,3,1,0,0,1,Rural,1,0.0,0.5,Mild
34,77.0,6.0,Normal,11.1,4.7,1.5,4.6,3,4,0,1,0,Urban,0,0.0,0.0,High
59,95.4,7.2,Late,7.6,2.3,0.7,6.2,7,0,0,1,0,Rural,0,0.0,0.0,Minimal
51,68.2,7.3,Early,7.2,4.6,2.0,3.8,2,2,0,1,1,Rural,1,4.7,1.6,Moderate
36,78.8,7.5,Late,7.7,2.3,0.0,6.8,5,3,0,0,0,Urban,0,0.0,0.0,Mild
21,60.0,5.8,Normal,4.5,0.3,2.7,5.7,5,3,0,0,0,Urban,1,2.9,1.6,Minimal
37,76.7,6.1,Late,5.2,2.5,1.8,0.0,5,0,0,0,0,Rural,1,0.0,0.4,Minimal
55,62.6,7.1,Normal,9.2,0.0,1.6,5.6,6,3,0,1,0,Rural,1,3.1,0.0,Minimal
54,99.3,8.5,Late,4.9,2.7,0.6,8.3,2,3,0,1,0,Urban,1,0.4,0.0,Mild
43,65.1,5.9,Normal,5.9,1.3,1.5,8.1,9,0,0,0,1,Urban,1,1.2,0.3,Minimal
30,67.5,6.7,Normal,8.4,1.2,0.7,7.2,5,2,0,1,0,Rural,0,0.0,0.0,Minimal
52,81.6,4.1,Early,5.9,5.0,2.2,6.4,8,2,0,0,0,Rural,1,3.6,1.5,Minimal
42,77.5,6.3,Normal,6.9,2.8,0.4,6.2,7,1,1,0,0,Rural,1,1.8,3.2,Mild
52,64.5,7.3,Late,6.9,0.0,1.2,7.3,4,1,0,0,1,Urban,0,0.0,0.0,Mild
45,76.1,8.3,Early,3.2,2.6,2.2,4.7,4,0,0,1,0,Urban,1,0.9,1.9,Minimal
28,54.2,5.8,Normal,7.9,5.4,1.4,7.2,2,4,0,0,0,Urban,1,1.7,1.9,Moderate
47,73.4,7.3,Normal,7.3,5.7,0.7,5.5,6,2,0,0,1,Urban,0,0.0,0.0,Mild
23,78.2,7.4,Late,7.5,3.9,0.0,4.8,6,2,1,1,0,Urban,0,0.0,0.0,High
41,63.7,4.3,Normal,5.2,1.4,0.4,1.9,6,0,1,0,0,Urban,1,1.3,3.2,Moderate
38,64.5,5.1,Normal,6.3,3.3,1.9,5.4,6,0,0,0,0,Rural,1,0.7,0.8,Minimal
27,60.6,7.8,Late,7.1,3.9,3.2,8.6,1,2,0,1,1,Rural,0,0.0,0.0,Mild
40,48.5,7.1,Late,5.8,6.6,0.6,0.9,8,2,0,1,0,Urban,1,4.9,0.0,Moderate
43,76.2,7.1,Late,7.0,1.1,0.0,8.1,5,0,0,0,1,Rural,1,0.1,0.8,Mild
57,62.9,5.6,Late,12.9,1.9,0.2,4.7,6,1,0,0,0,Urban,1,3.4,3.8,High
42,78.3,4.8,Normal,8.7,3.0,1.8,7.6,4,2,0,1,1,Urban,1,1.4,1.3,High
42,67.3,7.7,Normal,7.1,1.3,1.3,6.2,5,4,1,1,0,Urban,1,0.7,1.3,Moderate
22,79.2,7.3,Normal,7.8,2.4,2.1,5.3,6,0,0,1,0,Rural,1,3.5,1.2,Minimal
37,44.3,4.1,Normal,10.4,1.9,2.5,4.5,1,1,0,1,0,Urban,0,0.0,0.0,Moderate
43,52.8,6.9,Early,6.7,5.6,0.4,9.2,4,4,0,1,1,Urban,1,3.8,1.9,High
19,57.4,9.7,Early,8.5,3.3,2.5,7.4,9,0,0,0,0,Rural,1,0.0,0.5,Minimal
56,88.0,7.9,Normal,10.7,3.4,2.0,6.8,5,2,0,1,0,Urban,1,3.9,3.7,Mild
21,76.0,5.7,Normal,7.9,2.7,0.2,9.6,1,0,0,0,1,Rural,1,2.1,1.3,Moderate
56,66.0,7.3,Late,7.5,1.4,2.7,1.4,1,0,0,0,0,Rural,1,2.4,1.0,Minimal
50,62.8,6.7,Early,11.0,5.4,1.8,5.6,6,1,0,0,0,Urban,1,1.6,0.6,Minimal
55,78.9,9.5,Late,10.0,3.9,1.0,6.5,1,3,0,1,0,Urban,1,2.5,0.5,High
41,61.2,5.3,Late,9.1,3.6,2.3,6.9,4,0,0,1,1,Urban,1,3.9,0.0,High
16,81.0,8.9,Normal,7.8,5.1,1.5,7.6,2,2,0,0,1,Rural,1,2.1,0.0,Mild
39,66.8,5.2,Normal,5.7,2.1,2.1,6.4,7,5,0,0,1,Rural,1,0.8,1.3,Minimal
23,89.4,7.5,Normal,12.1,6.2,0.1,7.4,3,1,0,0,0,Urban,1,2.4,1.9,Moderate
41,55.8,8.0,Normal,10.2,2.3,2.2,7.1,3,3,0,1,1,Rural,0,0.0,0.0,Moderate
15,68.1,8.7,Early,7.8,5.1,1.7,6.3,7,1,0,0,0,Rural,1,3.7,1.4,Minimal
37,56.2,8.2,Normal,10.4,0.8,1.2,7.3,4,2,0,0,0,Urban,1,2.5,0.0,Minimal
24,94.4,4.7,Normal,10.0,2.9,1.7,6.8,4,3,0,0,0,Urban,1,3.4,2.5,Mild
56,70.3,7.0,Early,6.8,5.1,2.7,4.8,8,0,0,1,1,Urban,1,0.6,0.9,Minimal
39,54.9,7.8,Normal,7.4,3.6,0.0,6.1,7,2,0,0,1,Rural,1,4.9,0.0,Mild
17,56.5,8.6,Normal,9.6,5.9,0.3,6.6,5,0,0,0,1,Urban,1,2.2,2.4,Moderate
20,77.7,5.3,Late,6.2,2.1,0.1,5.5,4,5,0,0,0,Urban,1,5.1,0.7,Moderate
20,42.7,5.6,Late,9.4,4.2,3.8,7.9,6,3,0,0,0,Urban,1,1.2,0.9,Minimal
16,67.3,4.8,Late,7.5,0.7,1.4,7.4,6,2,0,1,0,Urban,1,2.0,1.5,Moderate
32,57.2,7.0,Late,6.5,4.2,2.9,6.1,3,1,0,0,0,Urban,1,1.7,0.2,Minimal
37,67.6,7.4,Normal,6.1,2.8,2.1,7.3,4,2,0,0,0,Rural,1,3.5,1.0,Minimal
16,71.5,7.5,Normal,7.5,0.6,0.7,4.8,5,1,1,1,0,Urban,1,1.4,0.0,Moderate
26,68.5,6.6,Normal,8.6,3.2,1.6,3.6,5,4,0,0,0,Urban,0,0.0,0.0,Minimal
36,66.0,6.8,Late,6.8,6.0,1.5,4.6,5,2,0,0,0,Rural,1,3.4,1.2,Mild
51,72.5,6.8,Early,7.3,2.9,2.4,3.6,4,2,1,1,0,Urban,1,3.7,2.5,Moderate
34,96.2,6.7,Normal,8.4,3.7,0.0,1.9,6,2,0,1,0,Urban,1,4.8,1.4,High
53,89.1,4.2,Late,13.8,3.3,1.8,3.1,4,4,0,1,0,Urban,1,1.3,1.7,Critical
38,64.9,5.6,Late,8.7,3.0,1.8,5.2,7,1,0,0,0,Rural,0,0.0,0.0,Minimal
34,80.9,7.8,Normal,8.8,1.2,1.7,7.2,4,2,0,1,1,Rural,1,3.1,0.0,Mild
15,80.1,6.3,Early,8.0,3.9,2.4,8.0,6,3,0,0,1,Rural,1,0.0,1.0,Minimal
15,64.3,6.2,Normal,12.2,1.3,1.8,5.7,5,5,0,1,0,Urban,1,0.0,3.0,Moderate
31,69.5,8.9,Normal,4.1,6.7,0.0,4.5,7,1,0,0,1,Rural,1,0.3,0.0,Minimal
15,78.1,8.6,Late,5.8,1.1,2.0,7.9,5,3,1,0,1,Urban,1,1.9,1.6,Moderate
59,59.0,5.9,Late,6.3,5.7,0.4,5.5,5,3,1,0,0,Urban,1,3.1,0.7,High
44,66.4,9.2,Early,9.8,0.0,0.8,9.4,6,5,0,0,0,Urban,1,1.8,0.7,Minimal
55,67.0,6.7,Normal,7.1,2.9,0.8,7.5,5,2,0,0,0,Urban,1,2.4,0.4,Minimal
17,66.0,8.2,Late,9.6,2.0,2.0,3.6,5,1,0,0,1,Urban,1,2.6,2.4,Moderate
25,65.4,6.9,Late,2.9,1.3,1.7,6.9,6,2,0,1,1,Urban,1,1.7,3.2,Mild
38,76.6,6.0,Normal,8.6,4.4,1.3,4.2,8,0,0,0,1,Urban,1,1.2,0.9,Mild
36,70.4,8.2,Normal,5.5,4.3,1.6,6.6,3,1,0,0,0,Urban,1,3.5,1.1,Minimal
58,79.6,5.6,Normal,9.8,0.3,0.0,3.8,7,4,0,0,1,Rural,1,0.6,0.0,Moderate
59,107.8,6.8,Early,5.8,3.4,1.8,4.7,2,4,0,0,0,Rural,1,4.0,1.1,Minimal
40,62.0,7.0,Late,6.4,3.6,1.1,8.9,3,2,0,0,0,Urban,1,3.6,1.6,Mild
27,73.3,6.4,Late,5.2,3.5,1.2,9.3,6,0,0,0,1,Rural,1,3.2,1.6,Mild
15,77.6,5.0,Early,5.8,2.6,1.5,4.0,2,0,0,0,0,Rural,1,2.2,2.6,Minimal
38,86.4,7.8,Early,7.9,1.2,0.0,5.2,1,0,0,1,0,Urban,1,3.9,1.6,Moderate
24,76.5,8.4,Late,7.3,5.7,0.8,5.4,5,2,0,1,0,Rural,1,1.1,1.4,Mild
49,53.6,7.2,Normal,6.5,3.5,2.4,7.7,5,0,0,0,0,Urban,1,0.5,1.3,Minimal
38,60.1,5.9,Late,4.8,0.6,1.9,3.2,3,2,0,0,0,Urban,1,1.3,1.0,Minimal
42,72.2,10.3,Normal,6.5,6.6,0.6,4.7,3,2,0,0,0,Urban,1,2.6,1.2,Mild
50,59.6,6.7,Normal,10.1,0.0,1.4,5.1,5,6,0,0,0,Urban,1,2.4,0.6,Mild
30,47.9,6.6,Normal,8.3,0.5,1.5,6.5,6,4,0,0,0,Urban,1,2.0,0.4,Minimal
54,57.9,3.0,Late,8.8,3.6,1.3,7.7,5,2,0,0,1,Rural,1,0.6,1.1,Moderate
30,58.0,5.1,Normal,10.8,2.2,0.0,7.0,6,2,1,0,1,Urban,0,0.0,0.0,Critical
31,54.9,8.7,Normal,9.8,3.4,2.8,10.5,5,1,0,0,0,Urban,0,0.0,0.0,Minimal
29,107.9,11.9,Late,10.5,2.1,0.5,5.9,4,0,0,1,0,Urban,1,3.4,1.1,Moderate
30,74.7,8.9,Late,8.4,2.5,0.7,5.3,1,0,0,0,0,Urban,1,2.6,0.8,Mild
29,71.7,5.4,Normal,6.8,0.7,1.4,3.3,3,0,0,0,0,Urban,1,2.0,1.1,Minimal
48,83.8,7.7,Normal,8.2,3.5,0.0,4.8,5,4,0,0,0,Rural,0,0.0,0.0,Minimal
25,97.0,6.4,Early,8.2,1.1,0.2,6.8,4,4,1,0,0,Urban,0,0.0,0.0,Moderate
15,75.8,6.5,Normal,4.0,3.4,1.0,9.3,7,4,0,1,0,Rural,1,1.8,1.6,Minimal
29,85.3,5.0,Late,7.3,4.7,2.6,9.0,6,1,0,0,0,Urban,1,1.5,0.8,Minimal
40,62.5,7.8,Late,10.1,4.3,0.4,4.6,5,3,0,1,0,Rural,1,4.7,0.0,High
18,56.4,5.1,Early,4.0,2.7,0.0,7.4,5,5,0,1,0,Urban,1,3.1,2.0,Moderate
57,83.6,3.5,Late,4.5,0.9,0.0,7.2,5,1,0,0,0,Rural,1,4.1,0.0,Mild
19,83.4,6.4,Normal,5.9,1.3,0.3,5.4,3,0,0,1,0,Urban,1,4.3,2.5,Moderate
49,81.9,3.2,Early,6.7,1.9,1.5,7.5,3,0,0,1,0,Urban,1,1.9,2.3,Mild
27,71.9,5.8,Early,7.6,5.6,2.2,5.4,6,4,0,0,1,Urban,1,1.2,0.0,Mild
24,58.3,7.9,Late,11.7,2.4,0.0,4.3,5,0,0,1,1,Urban,1,2.3,2.4,Critical
25,62.8,8.7,Normal,9.4,0.0,2.1,5.2,6,1,0,0,0,Urban,1,0.0,3.0,Minimal
32,87.3,8.0,Normal,8.5,1.2,0.5,4.2,3,1,0,0,0,Rural,1,4.1,1.6,Minimal
48,61.1,6.7,Normal,7.6,4.9,0.2,7.1,4,1,0,0,0,Rural,1,2.1,1.8,Mild
53,72.8,6.2,Late,7.8,3.8,0.7,4.0,4,2,0,0,0,Urban,1,2.5,1.4,Moderate
55,58.4,5.6,Late,9.8,5.1,1.7,6.3,6,4,0,0,0,Urban,1,1.6,1.5,Moderate
56,67.1,9.2,Normal,10.4,1.2,1.0,9.5,8,2,0,0,0,Urban,1,3.7,0.0,Minimal
37,53.8,5.1,Early,6.5,2.9,0.3,9.0,6,2,0,1,0,Urban,1,2.8,0.8,Mild
21,68.9,7.2,Late,8.8,0.0,0.8,7.5,2,0,1,0,0,Urban,1,0.0,2.9,Moderate
53,62.8,7.9,Late,8.3,2.1,0.0,6.2,5,8,0,0,0,Urban,1,2.2,2.1,Moderate
17,44.4,4.0,Late,10.2,7.3,1.2,6.0,4,1,0,1,0,Rural,1,0.8,2.0,High
26,79.8,3.4,Late,10.9,3.3,1.1,5.3,3,3,0,1,0,Rural,1,0.3,1.9,High
21,79.1,7.9,Normal,8.7,5.0,1.0,7.7,5,1,0,0,1,Urban,1,0.0,0.2,Mild
40,70.8,4.8,Late,7.7,1.9,2.5,6.7,3,0,0,1,0,Rural,1,3.1,0.0,Mild
47,53.1,7.5,Late,4.8,2.3,0.3,5.0,6,2,0,0,0,Rural,1,1.7,1.4,Minimal
51,53.3,5.7,Late,5.7,4.0,1.8,8.2,3,0,0,1,0,Urban,1,2.2,1.8,Mild
29,105.0,7.4,Normal,8.4,6.9,1.2,3.0,1,2,0,0,0,Rural,1,1.5,0.0,Mild
16,40.0,7.6,Late,10.4,1.9,2.3,3.1,5,0,0,1,1,Urban,1,3.2,1.3,High
55,53.6,8.5,Late,11.4,6.0,1.3,2.8,6,0,0,1,0,Urban,1,1.4,2.3,Moderate
21,102.2,7.7,Late,3.6,6.6,2.3,3.5,4,2,0,1,0,Urban,1,0.9,1.8,Mild
46,106.9,7.3,Normal,7.1,1.8,0.3,6.8,1,1,0,0,1,Urban,1,1.6,0.9,Moderate
18,95.5,9.6,Early,8.5,2.1,0.7,5.4,2,2,1,0,0,Urban,1,2.2,0.0,Mild
34,78.0,5.5,Normal,9.7,2.9,2.7,4.4,4,0,0,0,1,Rural,1,2.1,0.1,Mild
50,60.5,7.1,Late,7.2,2.0,0.8,7.8,7,0,0,0,0,Urban,1,1.4,2.1,Minimal
46,44.8,8.4,Early,7.4,3.9,0.0,3.5,2,0,1,0,0,Urban,1,2.7,0.0,Moderate
42,76.1,3.0,Normal,8.3,0.0,0.0,6.2,3,2,0,0,0,Urban,1,2.1,1.2,Moderate
27,58.6,9.3,Normal,4.2,0.0,0.3,3.9,6,1,1,0,0,Rural,1,3.3,0.5,Minimal
15,91.8,6.8,Late,7.2,4.5,1.6,7.2,5,2,0,0,0,Rural,1,3.6,0.0,Minimal
49,42.2,7.6,Early,7.1,7.3,2.7,7.2,6,2,0,0,0,Urban,1,1.2,0.3,Minimal
44,73.0,6.3,Late,8.7,5.1,0.0,7.4,7,2,0,0,1,Urban,1,0.8,1.9,High
50,83.9,7.7,Normal,8.9,0.0,1.4,6.8,2,6,0,1,0,Rural,1,4.0,1.0,Moderate
39,85.2,7.4,Late,6.7,1.0,0.9,8.5,3,3,0,0,0,Rural,1,3.9,2.5,Minimal
30,82.5,5.3,Late,8.0,2.0,1.3,5.7,3,0,0,1,0,Rural,1,2.0,0.0,Mild
33,75.1,6.3,Late,8.1,0.0,0.0,4.7,5,0,0,0,0,Urban,1,2.0,2.4,Mild
15,71.9,7.8,Normal,7.4,0.0,1.7,5.6,8,3,0,0,0,Urban,0,0.0,0.0,Minimal
19,83.6,9.2,Early,10.0,4.1,1.9,4.2,2,0,0,0,0,Rural,0,0.0,0.0,Minimal
36,75.1,6.4,Normal,7.6,0.0,0.2,5.4,4,4,0,0,0,Rural,1,2.3,0.0,Minimal
38,75.6,5.1,Normal,12.3,2.1,0.0,7.5,7,3,0,0,0,Rural,1,3.2,0.0,Mild
57,70.5,7.5,Late,6.4,0.5,0.0,9.0,5,1,0,0,0,Urban,1,1.9,0.7,Minimal
59,64.2,6.5,Normal,9.5,4.7,1.1,5.0,2,3,0,1,0,Rural,1,4.2,1.1,Moderate
51,49.8,8.2,Normal,10.2,2.3,0.4,7.3,1,3,0,1,1,Rural,1,1.4,1.1,High
50,52.3,5.9,Normal,5.8,1.6,2.0,5.0,4,0,0,0,0,Urban,1,1.5,0.0,Minimal
50,64.3,5.0,Late,9.0,6.5,2.5,5.9,5,3,0,0,0,Urban,1,4.2,1.4,Moderate
18,68.2,9.4,Early,10.8,2.8,0.0,4.9,3,2,0,0,0,Urban,1,3.3,2.3,Mild
50,55.5,6.3,Normal,9.2,1.9,1.6,9.6,5,1,0,0,1,Urban,1,4.4,1.7,Mild
32,54.4,5.6,Normal,3.4,3.0,0.5,4.5,1,0,0,1,1,Rural,1,2.6,1.4,Moderate
30,64.5,6.0,Normal,9.7,5.0,1.6,6.1,6,0,0,1,0,Rural,0,0.0,0.0,Mild
55,83.5,9.1,Normal,9.0,4.5,2.8,5.2,6,3,0,0,0,Urban,1,2.1,1.6,Minimal
32,40.0,10.4,Early,9.0,3.6,0.7,6.4,6,3,0,1,0,Urban,0,0.0,0.0,Minimal
